subject,supergame,period,action,opponentAction
T2S1S05,45,1,C,C
T2S1S05,45,2,C,C
T2S1S05,45,3,C,C
T2S1S05,45,4,C,C
T2S1S05,45,5,C,C
T2S1S05,45,6,C,C
T2S1S05,45,7,C,C
T2S1S05,45,8,C,C
T2S1S05,45,9,C,C
T2S1S05,46,1,C,C
T2S1S05,46,2,C,C
T2S1S05,46,3,C,C
T2S1S05,46,4,C,C
T2S1S05,46,5,C,C
T2S1S05,46,6,C,D
T2S1S05,46,7,D,C
T2S1S05,46,8,C,D
T2S1S05,46,9,D,D
T2S1S05,46,10,D,C
T2S1S05,46,11,C,D
T2S1S05,46,12,C,D
T2S1S05,46,13,D,C
T2S1S05,46,14,C,D
T2S1S05,46,15,D,D
T2S1S05,46,16,D,C
T2S1S05,46,17,C,D
T2S1S05,46,18,C,D
T2S1S05,46,19,D,C
T2S1S05,46,20,C,D
T2S1S05,46,21,D,D
T2S1S05,46,22,D,C
T2S1S05,46,23,C,D
T2S1S05,46,24,C,D
T2S1S05,46,25,D,C
T2S1S05,46,26,C,D
T2S1S05,46,27,D,D
T2S1S05,46,28,D,C
T2S1S05,46,29,C,D
T2S1S05,46,30,C,D
T2S1S05,46,31,D,C
T2S1S05,46,32,C,D
T2S1S05,46,33,D,D
T2S1S05,46,34,D,C
T2S1S05,46,35,C,D
T2S1S05,46,36,C,D
T2S1S05,46,37,D,C
T2S1S05,46,38,C,D
T2S1S05,46,39,D,D
T2S1S05,46,40,D,C
T2S1S05,46,41,C,D
T2S1S05,46,42,C,D
T2S1S05,46,43,D,C
T2S1S05,46,44,C,D
T2S1S05,46,45,D,D
T2S1S05,46,46,D,C
T2S1S05,46,47,C,D
T2S1S05,46,48,C,D
T2S1S05,46,49,D,C
T2S1S05,46,50,C,D
T2S1S05,46,51,D,D
T2S1S05,46,52,D,C
T2S1S05,46,53,C,D
T2S1S05,46,54,C,D
T2S1S05,46,55,D,C
T2S1S05,47,1,C,C
T2S1S05,47,2,C,C
T2S1S05,47,3,C,C
T2S1S05,47,4,C,C
T2S1S05,47,5,C,C
T2S1S05,47,6,C,C
T2S1S05,47,7,C,C
T2S1S05,47,8,C,C
T2S1S05,47,9,C,C
T2S1S05,47,10,D,C
T2S1S05,47,11,C,D
T2S1S05,47,12,D,D
T2S1S05,47,13,D,D
T2S1S05,47,14,D,D
T2S1S05,47,15,C,D
T2S1S05,47,16,C,D
T2S1S05,47,17,D,D
T2S1S05,47,18,D,D
T2S1S05,47,19,D,D
T2S1S05,47,20,C,D
T2S1S05,47,21,C,D
T2S1S05,47,22,D,D
T2S1S05,47,23,D,D
T2S1S05,47,24,D,D
T2S1S05,47,25,C,D
T2S1S05,47,26,C,D
T2S1S05,47,27,D,D
T2S1S05,47,28,D,D
T2S1S05,47,29,D,D
T2S1S05,47,30,C,D
T2S1S05,47,31,C,D
T2S1S05,47,32,D,D
T2S1S05,47,33,D,D
T2S1S05,47,34,D,D
T2S1S05,47,35,C,D
T2S1S05,47,36,C,D
T2S1S05,47,37,D,D
T2S1S05,47,38,D,D
T2S1S05,47,39,D,D
T2S1S05,47,40,C,D
T2S1S05,47,41,C,D
T2S1S05,47,42,D,D
T2S1S05,47,43,D,D
T2S1S05,47,44,D,D
T2S1S05,47,45,C,D
T2S1S05,47,46,C,D
T2S1S05,48,1,C,C
T2S1S05,48,2,C,C
T2S1S05,48,3,C,C
T2S1S05,48,4,C,C
T2S1S05,48,5,C,C
T2S1S05,48,6,C,C
T2S1S05,48,7,C,C
T2S1S05,48,8,C,C
T2S1S05,48,9,C,C
T2S1S05,48,10,D,C
T2S1S05,49,1,C,C
T2S1S05,49,2,C,C
T2S1S05,49,3,C,C
T2S1S05,49,4,C,C
T2S1S05,49,5,C,C
T2S1S05,49,6,C,C
T2S1S05,49,7,C,C
T2S1S05,49,8,C,C
T2S1S05,49,9,C,C
T2S1S05,49,10,D,C
T2S1S05,49,11,C,D
T2S1S05,49,12,D,D
T2S1S05,49,13,D,D
T2S1S05,49,14,D,D
T2S1S05,49,15,C,D
T2S1S05,49,16,C,D
T2S1S05,49,17,D,D
T2S1S05,49,18,D,D
T2S1S05,49,19,D,D
T2S1S05,49,20,C,D
T2S1S05,49,21,C,D
T2S1S05,49,22,D,D
T2S1S05,49,23,D,D
T2S1S05,49,24,D,D
T2S1S05,49,25,C,D
T2S1S05,49,26,C,D
T2S1S05,49,27,D,D
T2S1S05,49,28,D,D
T2S1S05,49,29,D,D
T2S1S05,50,1,C,C
T2S1S05,50,2,C,C
T2S1S05,50,3,C,C
T2S1S05,50,4,C,C
T2S1S05,50,5,C,C
T2S1S05,50,6,C,C
T2S1S05,50,7,C,C
T2S1S05,50,8,C,C
T2S1S05,50,9,C,C
T2S1S05,50,10,D,C
T2S1S05,50,11,C,C
T2S1S05,50,12,C,C
T2S1S05,50,13,C,C
T2S1S05,50,14,C,D
T2S1S05,50,15,D,C
T2S1S05,51,1,C,C
T2S1S05,51,2,C,C
T2S1S05,51,3,C,C
T2S1S05,51,4,C,C
T2S1S05,51,5,C,C
T2S1S05,51,6,C,D
T2S1S05,51,7,D,C
T2S1S05,51,8,C,D
T2S1S05,51,9,D,D
T2S1S05,51,10,D,C
T2S1S05,51,100,D,C
T2S1S05,51,101,C,D
T2S1S05,51,102,C,D
T2S1S05,51,103,D,C
T2S1S05,51,104,C,D
T2S1S05,51,105,D,D
T2S1S05,51,106,D,C
T2S1S05,51,107,C,D
T2S1S05,51,108,C,D
T2S1S05,51,109,D,C
T2S1S05,51,11,C,D
T2S1S05,51,110,C,D
T2S1S05,51,111,D,D
T2S1S05,51,112,D,C
T2S1S05,51,113,C,D
T2S1S05,51,114,C,D
T2S1S05,51,115,D,C
T2S1S05,51,116,C,D
T2S1S05,51,117,D,D
T2S1S05,51,118,D,C
T2S1S05,51,119,C,D
T2S1S05,51,12,C,D
T2S1S05,51,120,C,D
T2S1S05,51,121,D,C
T2S1S05,51,122,C,D
T2S1S05,51,123,D,D
T2S1S05,51,124,D,C
T2S1S05,51,125,C,D
T2S1S05,51,126,C,D
T2S1S05,51,127,D,C
T2S1S05,51,128,C,D
T2S1S05,51,129,D,D
T2S1S05,51,13,D,C
T2S1S05,51,130,D,C
T2S1S05,51,131,C,D
T2S1S05,51,132,C,D
T2S1S05,51,133,D,C
T2S1S05,51,134,C,D
T2S1S05,51,135,D,D
T2S1S05,51,136,D,C
T2S1S05,51,137,C,D
T2S1S05,51,138,C,D
T2S1S05,51,139,D,C
T2S1S05,51,14,C,D
T2S1S05,51,140,C,D
T2S1S05,51,141,D,D
T2S1S05,51,142,D,C
T2S1S05,51,143,C,D
T2S1S05,51,144,C,D
T2S1S05,51,145,D,C
T2S1S05,51,146,C,D
T2S1S05,51,147,D,D
T2S1S05,51,148,D,C
T2S1S05,51,149,C,D
T2S1S05,51,15,D,D
T2S1S05,51,150,C,D
T2S1S05,51,151,D,C
T2S1S05,51,152,C,D
T2S1S05,51,153,D,D
T2S1S05,51,154,D,C
T2S1S05,51,155,C,D
T2S1S05,51,156,C,D
T2S1S05,51,157,D,C
T2S1S05,51,158,C,D
T2S1S05,51,159,D,D
T2S1S05,51,16,D,C
T2S1S05,51,160,D,C
T2S1S05,51,161,C,D
T2S1S05,51,162,C,D
T2S1S05,51,163,D,C
T2S1S05,51,164,C,D
T2S1S05,51,165,D,D
T2S1S05,51,166,D,C
T2S1S05,51,167,C,D
T2S1S05,51,168,C,D
T2S1S05,51,169,D,C
T2S1S05,51,17,C,D
T2S1S05,51,170,C,D
T2S1S05,51,18,C,D
T2S1S05,51,19,D,C
T2S1S05,51,20,C,D
T2S1S05,51,21,D,D
T2S1S05,51,22,D,C
T2S1S05,51,23,C,D
T2S1S05,51,24,C,D
T2S1S05,51,25,D,C
T2S1S05,51,26,C,D
T2S1S05,51,27,D,D
T2S1S05,51,28,D,C
T2S1S05,51,29,C,D
T2S1S05,51,30,C,D
T2S1S05,51,31,D,C
T2S1S05,51,32,C,D
T2S1S05,51,33,D,D
T2S1S05,51,34,D,C
T2S1S05,51,35,C,D
T2S1S05,51,36,C,D
T2S1S05,51,37,D,C
T2S1S05,51,38,C,D
T2S1S05,51,39,D,D
T2S1S05,51,40,D,C
T2S1S05,51,41,C,D
T2S1S05,51,42,C,D
T2S1S05,51,43,D,C
T2S1S05,51,44,C,D
T2S1S05,51,45,D,D
T2S1S05,51,46,D,C
T2S1S05,51,47,C,D
T2S1S05,51,48,C,D
T2S1S05,51,49,D,C
T2S1S05,51,50,C,D
T2S1S05,51,51,D,D
T2S1S05,51,52,D,C
T2S1S05,51,53,C,D
T2S1S05,51,54,C,D
T2S1S05,51,55,D,C
T2S1S05,51,56,C,D
T2S1S05,51,57,D,D
T2S1S05,51,58,D,C
T2S1S05,51,59,C,D
T2S1S05,51,60,C,D
T2S1S05,51,61,D,C
T2S1S05,51,62,C,D
T2S1S05,51,63,D,D
T2S1S05,51,64,D,C
T2S1S05,51,65,C,D
T2S1S05,51,66,C,D
T2S1S05,51,67,D,C
T2S1S05,51,68,C,D
T2S1S05,51,69,D,D
T2S1S05,51,70,D,C
T2S1S05,51,71,C,D
T2S1S05,51,72,C,D
T2S1S05,51,73,D,C
T2S1S05,51,74,C,D
T2S1S05,51,75,D,D
T2S1S05,51,76,D,C
T2S1S05,51,77,C,D
T2S1S05,51,78,C,D
T2S1S05,51,79,D,C
T2S1S05,51,80,C,D
T2S1S05,51,81,D,D
T2S1S05,51,82,D,C
T2S1S05,51,83,C,D
T2S1S05,51,84,C,D
T2S1S05,51,85,D,C
T2S1S05,51,86,C,D
T2S1S05,51,87,D,D
T2S1S05,51,88,D,C
T2S1S05,51,89,C,D
T2S1S05,51,90,C,D
T2S1S05,51,91,D,C
T2S1S05,51,92,C,D
T2S1S05,51,93,D,D
T2S1S05,51,94,D,C
T2S1S05,51,95,C,D
T2S1S05,51,96,C,D
T2S1S05,51,97,D,C
T2S1S05,51,98,C,D
T2S1S05,51,99,D,D
T2S1S05,52,1,C,C
T2S1S05,52,2,C,C
T2S1S05,52,3,C,C
T2S1S05,52,4,C,C
T2S1S05,52,5,C,C
T2S1S05,52,6,C,C
T2S1S05,52,7,C,C
T2S1S05,52,8,C,C
T2S1S05,52,9,C,C
T2S1S05,52,10,D,C
T2S1S05,52,11,C,D
T2S1S05,52,12,D,D
T2S1S05,52,13,D,D
T2S1S05,52,14,D,D
T2S1S05,52,15,C,D
T2S1S05,52,16,C,D
T2S1S05,52,17,D,D
T2S1S05,52,18,D,D
T2S1S05,52,19,D,D
T2S1S05,52,20,C,D
T2S1S05,52,21,C,D
T2S1S05,53,1,C,C
T2S1S05,53,2,C,C
T2S1S05,53,3,C,C
T2S1S05,53,4,C,C
T2S1S05,53,5,C,C
T2S1S05,53,6,C,C
T2S1S05,53,7,C,C
T2S1S05,53,8,C,C
T2S1S05,53,9,C,C
T2S1S05,53,10,D,C
T2S1S05,53,11,C,D
T2S1S05,53,12,D,C
T2S1S05,53,13,C,D
T2S1S05,53,14,D,C
T2S1S05,53,15,C,D
T2S1S05,53,16,D,C
T2S1S05,53,17,D,D
T2S1S05,53,18,D,D
T2S1S05,53,19,C,D
T2S1S05,53,20,C,C
T2S1S05,53,21,C,C
T2S1S05,53,22,C,C
T2S1S05,53,23,C,C
T2S1S05,53,24,C,C
T2S1S05,53,25,C,C
T2S1S05,53,26,C,C
T2S1S05,53,27,C,C
T2S1S05,53,28,C,C
T2S1S05,53,29,D,C
T2S1S05,53,30,C,D
T2S1S05,53,31,D,C
T2S1S05,53,32,C,D
T2S1S05,53,33,D,C
T2S1S05,53,34,C,D
T2S1S05,53,35,D,C
T2S1S05,54,1,C,C
T2S1S05,54,2,C,C
T2S1S05,54,3,C,C
T2S1S05,54,4,C,C
T2S1S05,54,5,C,C
T2S1S05,54,6,C,C
T2S1S05,54,7,C,C
T2S1S05,54,8,C,C
T2S1S05,54,9,C,C
T2S1S05,54,10,D,C
T2S1S05,54,11,C,D
T2S1S05,54,12,D,C
T2S1S05,54,13,C,D
T2S1S05,55,1,C,C
T2S1S05,55,2,C,C
T2S1S05,55,3,C,C
T2S1S05,55,4,C,C
T2S1S05,55,5,C,C
T2S1S05,55,6,C,C
T2S1S05,55,7,C,C
T2S1S05,56,1,C,C
T2S1S05,56,2,C,C
T2S1S05,56,3,C,C
T2S1S05,56,4,C,C
T2S1S05,56,5,C,C
T2S1S05,56,6,C,C
T2S1S05,56,7,C,C
T2S1S05,56,8,C,C
T2S1S05,57,1,C,C
T2S1S05,57,2,C,C
T2S1S05,57,3,C,C
T2S1S05,57,4,C,C
T2S1S05,57,5,C,C
T2S1S05,57,6,C,C
T2S1S05,57,7,C,C
T2S1S05,57,8,C,C
T2S1S05,58,1,C,C
T2S1S05,58,2,C,C
T2S1S05,58,3,C,C
T2S1S05,58,4,C,C
T2S1S05,58,5,C,C
T2S1S05,58,6,C,C
T2S1S05,58,7,C,C
T2S1S05,58,8,C,C
T2S1S05,58,9,C,C
T2S1S05,58,10,D,C
T2S1S05,58,11,C,D
T2S1S05,58,12,D,C
T2S1S05,58,13,C,D
T2S1S05,58,14,D,C
T2S1S05,59,1,C,C
T2S1S05,60,1,C,C
T2S1S05,60,2,C,C
T2S1S05,60,3,C,C
T2S1S05,60,4,C,C
T2S1S05,60,5,C,C
T2S1S05,60,6,C,C
T2S1S05,60,7,C,C
T2S1S05,60,8,C,C
T2S1S05,60,9,C,C
T2S1S05,60,10,D,C
T2S1S05,60,11,C,D
T2S1S05,60,12,D,C
T2S1S05,60,13,C,D
T2S1S07,1,1,D,C
T2S1S07,1,2,D,C
T2S1S07,1,3,D,D
T2S1S07,1,4,D,D
T2S1S07,1,5,D,C
T2S1S07,1,6,D,C
T2S1S07,1,7,D,D
T2S1S07,1,8,D,D
T2S1S07,1,9,D,D
T2S1S07,1,10,D,C
T2S1S07,1,11,D,D
T2S1S07,1,12,D,C
T2S1S07,1,13,D,D
T2S1S07,1,14,D,D
T2S1S07,1,15,D,D
T2S1S07,1,16,D,C
T2S1S07,1,17,D,C
T2S1S07,1,18,D,C
T2S1S07,1,19,D,C
T2S1S07,1,20,D,C
T2S1S07,1,21,D,C
T2S1S07,1,22,D,C
T2S1S07,1,23,D,D
T2S1S07,2,1,D,C
T2S1S07,2,2,D,C
T2S1S07,2,3,D,D
T2S1S07,2,4,D,D
T2S1S07,2,5,D,D
T2S1S07,2,6,D,D
T2S1S07,2,7,D,D
T2S1S07,2,8,D,D
T2S1S07,2,9,D,D
T2S1S07,2,10,D,D
T2S1S07,2,11,D,D
T2S1S07,2,12,D,D
T2S1S07,2,13,D,D
T2S1S07,2,14,D,D
T2S1S07,2,15,D,D
T2S1S07,2,16,D,D
T2S1S07,2,17,D,D
T2S1S07,2,18,D,D
T2S1S07,2,19,D,D
T2S1S07,2,20,D,D
T2S1S07,2,21,D,D
T2S1S07,2,22,D,C
T2S1S07,2,23,D,C
T2S1S07,2,24,D,C
T2S1S07,2,25,D,C
T2S1S07,2,26,D,C
T2S1S07,2,27,C,D
T2S1S07,2,28,D,D
T2S1S07,2,29,D,C
T2S1S07,2,30,D,D
T2S1S07,2,31,D,D
T2S1S07,3,1,C,C
T2S1S07,3,2,C,C
T2S1S07,3,3,C,C
T2S1S07,3,4,C,C
T2S1S07,3,5,C,C
T2S1S07,3,6,C,C
T2S1S07,3,7,C,C
T2S1S07,3,8,C,C
T2S1S07,3,9,C,C
T2S1S07,3,10,C,C
T2S1S07,3,11,C,C
T2S1S07,3,12,C,C
T2S1S07,3,13,C,C
T2S1S07,3,14,C,C
T2S1S07,3,15,C,C
T2S1S07,3,16,C,C
T2S1S07,3,17,C,C
T2S1S07,3,18,C,C
T2S1S07,3,19,C,C
T2S1S07,3,20,C,C
T2S1S07,4,1,C,C
T2S1S07,4,2,C,C
T2S1S07,4,3,C,C
T2S1S07,4,4,C,C
T2S1S07,4,5,C,C
T2S1S07,4,6,C,C
T2S1S07,4,7,C,C
T2S1S07,4,8,C,C
T2S1S07,4,9,C,C
T2S1S07,4,10,C,C
T2S1S07,4,11,C,C
T2S1S07,4,12,C,C
T2S1S07,4,13,C,C
T2S1S07,4,14,C,C
T2S1S07,4,15,C,C
T2S1S07,4,16,C,C
T2S1S07,4,17,C,C
T2S1S07,4,18,C,C
T2S1S07,4,19,C,C
T2S1S07,4,20,C,C
T2S1S07,4,21,C,C
T2S1S07,4,22,C,C
T2S1S07,4,23,C,C
T2S1S07,4,24,C,C
T2S1S07,4,25,C,C
T2S1S07,4,26,C,C
T2S1S07,5,1,C,C
T2S1S07,5,2,C,C
T2S1S07,5,3,C,C
T2S1S07,5,4,C,C
T2S1S07,5,5,C,C
T2S1S07,5,6,C,C
T2S1S07,5,7,C,C
T2S1S07,5,8,C,C
T2S1S07,5,9,C,C
T2S1S07,5,10,C,C
T2S1S07,6,1,C,C
T2S1S07,7,1,C,C
T2S1S07,7,2,C,C
T2S1S07,7,3,C,C
T2S1S07,7,4,C,C
T2S1S07,7,5,C,C
T2S1S07,7,6,C,C
T2S1S07,7,7,C,C
T2S1S07,7,8,C,C
T2S1S07,7,9,C,D
T2S1S07,7,10,D,D
T2S1S07,7,11,D,D
T2S1S07,7,12,D,C
T2S1S07,7,13,D,C
T2S1S07,7,14,C,D
T2S1S07,8,1,C,D
T2S1S07,8,2,D,D
T2S1S07,8,3,D,D
T2S1S07,8,4,D,D
T2S1S07,8,5,D,D
T2S1S07,9,1,C,C
T2S1S07,9,2,C,C
T2S1S07,9,3,C,C
T2S1S07,9,4,C,C
T2S1S07,9,5,C,C
T2S1S07,9,6,C,C
T2S1S07,9,7,C,C
T2S1S07,9,8,C,C
T2S1S07,9,9,C,C
T2S1S07,9,10,C,C
T2S1S07,9,11,C,C
T2S1S07,9,12,C,C
T2S1S07,9,13,D,C
T2S1S07,9,14,C,D
T2S1S07,9,15,D,C
T2S1S07,9,16,D,D
T2S1S07,9,17,D,D
T2S1S07,9,18,D,C
T2S1S07,9,19,D,C
T2S1S07,9,20,D,D
T2S1S07,9,21,D,D
T2S1S07,9,22,D,D
T2S1S07,9,23,D,D
T2S1S07,9,24,D,D
T2S1S07,9,25,D,D
T2S1S07,9,26,D,D
T2S1S07,9,27,D,D
T2S1S07,9,28,D,D
T2S1S07,9,29,C,D
T2S1S07,9,30,C,C
T2S1S07,9,31,C,C
T2S1S07,9,32,C,C
T2S1S07,9,33,C,C
T2S1S07,9,34,C,C
T2S1S07,9,35,C,C
T2S1S07,9,36,C,C
T2S1S07,9,37,C,C
T2S1S07,9,38,C,C
T2S1S07,9,39,C,C
T2S1S07,9,40,C,C
T2S1S07,9,41,C,C
T2S1S07,9,42,C,C
T2S1S07,9,43,C,C
T2S1S07,9,44,C,C
T2S1S07,9,45,D,C
T2S1S07,9,46,D,C
T2S1S07,9,47,D,D
T2S1S07,9,48,D,D
T2S1S07,9,49,D,D
T2S1S07,9,50,D,D
T2S1S07,9,51,C,D
T2S1S07,9,52,C,C
T2S1S07,9,53,C,C
T2S1S07,9,54,C,C
T2S1S07,9,55,C,C
T2S1S07,9,56,C,C
T2S1S07,9,57,C,C
T2S1S07,9,58,D,C
T2S1S07,9,59,D,D
T2S1S07,9,60,D,D
T2S1S07,9,61,D,D
T2S1S07,9,62,D,D
T2S1S07,9,63,D,D
T2S1S07,9,64,D,D
T2S1S07,9,65,D,D
T2S1S07,9,66,C,D
T2S1S07,9,67,C,C
T2S1S07,9,68,C,C
T2S1S07,9,69,C,C
T2S1S07,9,70,C,C
T2S1S07,9,71,C,C
T2S1S07,9,72,C,C
T2S1S07,9,73,C,C
T2S1S07,9,74,C,C
T2S1S07,9,75,C,C
T2S1S07,9,76,C,C
T2S1S07,9,77,C,C
T2S1S07,9,78,C,C
T2S1S07,9,79,C,C
T2S1S07,9,80,C,C
T2S1S07,9,81,C,C
T2S1S07,9,82,C,C
T2S1S07,9,83,C,C
T2S1S07,9,84,C,C
T2S1S07,10,1,C,C
T2S1S07,10,2,C,C
T2S1S07,10,3,C,C
T2S1S07,10,4,C,C
T2S1S07,11,1,C,C
T2S1S07,11,2,C,C
T2S1S07,11,3,C,C
T2S1S07,11,4,C,C
T2S1S07,11,5,C,C
T2S1S07,11,6,C,C
T2S1S07,11,7,C,C
T2S1S07,11,8,C,C
T2S1S07,11,9,C,C
T2S1S07,11,10,C,C
T2S1S07,11,11,C,C
T2S1S07,11,12,C,C
T2S1S07,11,13,C,C
T2S1S07,11,14,C,C
T2S1S07,11,15,C,C
T2S1S07,11,16,C,C
T2S1S07,11,17,C,C
T2S1S07,11,18,D,C
T2S1S07,11,19,D,D
T2S1S07,11,20,D,D
T2S1S07,11,21,D,D
T2S1S07,11,22,D,D
T2S1S07,11,23,D,D
T2S1S07,11,24,D,D
T2S1S07,11,25,D,D
T2S1S07,11,26,D,D
T2S1S07,11,27,D,D
T2S1S07,11,28,D,D
T2S1S07,11,29,C,D
T2S1S07,11,30,C,C
T2S1S07,11,31,C,C
T2S1S07,11,32,C,C
T2S1S07,11,33,C,C
T2S1S07,11,34,C,C
T2S1S07,11,35,C,C
T2S1S07,11,36,C,C
T2S1S07,11,37,C,C
T2S1S07,11,38,C,C
T2S1S07,11,39,C,C
T2S1S07,11,40,C,C
T2S1S07,11,41,C,C
T2S1S07,11,42,C,C
T2S1S07,11,43,C,C
T2S1S07,11,44,C,C
T2S1S07,11,45,C,C
T2S1S07,11,46,C,C
T2S1S07,11,47,C,C
T2S1S07,11,48,C,C
T2S1S07,11,49,C,C
T2S1S07,11,50,C,C
T2S1S07,11,51,C,C
T2S1S07,11,52,C,C
T2S1S07,11,53,C,C
T2S1S07,11,54,C,C
T2S1S07,11,55,C,C
T2S1S07,11,56,C,C
T2S1S07,11,57,C,C
T2S1S07,11,58,C,C
T2S1S07,11,59,C,C
T2S1S07,11,60,C,C
T2S1S07,11,61,C,C
T2S1S07,11,62,C,C
T2S1S07,11,63,C,C
T2S1S07,11,64,C,C
T2S1S07,11,65,C,C
T2S1S07,11,66,C,C
T2S1S07,11,67,C,C
T2S1S07,11,68,C,C
T2S1S07,11,69,C,C
T2S1S07,11,70,C,C
T2S1S07,11,71,C,C
T2S1S07,11,72,C,C
T2S1S07,11,73,C,C
T2S1S07,11,74,C,C
T2S1S07,11,75,C,C
T2S1S07,11,76,C,C
T2S1S07,11,77,C,C
T2S1S07,11,78,C,C
T2S1S07,11,79,C,C
T2S1S07,11,80,C,C
T2S1S07,11,81,C,C
T2S1S07,11,82,C,C
T2S1S07,11,83,C,C
T2S1S07,11,84,C,C
T2S1S07,11,85,C,C
T2S1S07,11,86,C,C
T2S1S07,11,87,C,C
T2S1S07,11,88,C,C
T2S1S07,11,89,C,C
T2S1S07,11,90,C,C
T2S1S07,11,91,C,C
T2S1S07,11,92,C,C
T2S1S07,11,93,C,C
T2S1S07,11,94,C,C
T2S1S07,11,95,C,C
T2S1S07,11,96,C,C
T2S1S07,11,97,C,C
T2S1S07,11,98,C,C
T2S1S07,11,99,C,C
T2S1S07,12,1,C,C
T2S1S07,12,2,C,C
T2S1S07,12,3,C,C
T2S1S07,12,4,C,C
T2S1S07,12,5,C,C
T2S1S07,12,6,C,C
T2S1S07,12,7,C,C
T2S1S07,12,8,C,C
T2S1S07,12,9,C,C
T2S1S07,12,10,C,C
T2S1S07,12,11,C,C
T2S1S07,12,12,C,C
T2S1S07,12,13,C,C
T2S1S07,12,14,C,C
T2S1S07,12,15,C,C
T2S1S07,12,16,C,C
T2S1S07,12,17,C,C
T2S1S07,12,18,C,C
T2S1S07,12,19,C,C
T2S1S07,12,20,C,C
T2S1S07,12,21,C,C
T2S1S07,12,22,C,C
T2S1S07,12,23,C,C
T2S1S07,12,24,C,C
T2S1S07,12,25,C,C
T2S1S07,12,26,C,C
T2S1S07,13,1,C,C
T2S1S07,13,2,C,C
T2S1S07,13,3,C,C
T2S1S07,13,4,C,C
T2S1S07,13,5,C,C
T2S1S07,13,6,C,C
T2S1S07,13,7,C,C
T2S1S07,13,8,C,C
T2S1S07,13,9,C,C
T2S1S07,13,10,C,C
T2S1S07,13,11,C,C
T2S1S07,13,12,C,C
T2S1S07,13,13,C,C
T2S1S07,13,14,C,C
T2S1S07,13,15,C,C
T2S1S07,14,1,C,C
T2S1S07,14,2,C,C
T2S1S07,14,3,C,C
T2S1S07,14,4,C,C
T2S1S07,14,5,C,C
T2S1S07,14,6,C,C
T2S1S07,14,7,C,C
T2S1S07,15,1,C,C
T2S1S07,15,2,C,C
T2S1S07,15,3,C,C
T2S1S07,15,4,C,C
T2S1S07,15,5,C,C
T2S1S07,15,6,C,C
T2S1S07,15,7,C,C
T2S1S07,15,8,C,C
T2S1S07,15,9,C,C
T2S1S07,15,10,C,C
T2S1S07,15,11,C,C
T2S1S07,15,12,C,C
T2S1S07,15,13,C,C
T2S1S07,15,14,C,C
T2S1S07,15,15,C,C
T2S1S07,15,16,C,C
T2S1S07,15,17,C,C
T2S1S07,15,18,C,C
T2S1S07,15,19,C,C
T2S1S07,15,20,C,C
T2S1S07,15,21,C,C
T2S1S07,15,22,C,C
T2S1S07,15,23,C,C
T2S1S07,15,24,C,C
T2S1S07,15,25,C,C
T2S1S07,15,26,C,C
T2S1S07,15,27,C,C
T2S1S07,15,28,C,C
T2S1S07,15,29,C,C
T2S1S07,15,30,C,C
T2S1S07,15,31,C,C
T2S1S07,16,1,C,C
T2S1S07,16,2,C,C
T2S1S07,16,3,C,C
T2S1S07,16,4,C,C
T2S1S07,16,5,C,C
T2S1S07,16,6,C,C
T2S1S07,16,7,C,C
T2S1S07,16,8,C,C
T2S1S07,16,9,C,C
T2S1S07,16,10,C,C
T2S1S07,16,11,C,C
T2S1S07,16,12,C,C
T2S1S07,16,13,C,C
T2S1S07,17,1,C,C
T2S1S07,17,2,C,C
T2S1S07,17,3,C,C
T2S1S07,18,1,C,C
T2S1S07,18,2,C,C
T2S1S07,18,3,C,C
T2S1S07,18,4,C,C
T2S1S07,18,5,C,D
T2S1S07,18,6,D,D
T2S1S07,18,7,D,D
T2S1S07,18,8,D,C
T2S1S07,18,9,D,C
T2S1S07,18,10,D,C
T2S1S07,18,11,D,D
T2S1S07,18,12,D,D
T2S1S07,18,13,D,D
T2S1S07,18,14,D,D
T2S1S07,18,15,D,D
T2S1S07,18,16,D,D
T2S1S07,18,17,D,D
T2S1S07,18,18,D,D
T2S1S07,18,19,C,D
T2S1S07,18,20,C,C
T2S1S07,18,21,C,C
T2S1S07,18,22,C,C
T2S1S07,18,23,C,C
T2S1S07,18,24,C,C
T2S1S07,18,25,C,C
T2S1S07,19,1,C,D
T2S1S07,19,2,D,C
T2S1S07,19,3,D,C
T2S1S07,19,4,D,C
T2S1S07,19,5,C,D
T2S1S07,19,6,C,C
T2S1S07,19,7,C,C
T2S1S07,19,8,C,C
T2S1S07,19,9,C,C
T2S1S07,19,10,C,C
T2S1S07,19,11,C,C
T2S1S07,19,12,C,C
T2S1S07,19,13,C,C
T2S1S07,19,14,C,C
T2S1S07,19,15,C,C
T2S1S07,19,16,C,C
T2S1S07,19,17,C,C
T2S1S07,19,18,C,C
T2S1S07,20,1,C,D
T2S1S07,20,2,C,D
T2S1S07,21,1,C,C
T2S1S07,21,2,C,C
T2S1S07,21,3,C,C
T2S1S07,21,4,C,C
T2S1S07,21,5,C,C
T2S1S07,21,6,C,D
T2S1S07,21,7,D,C
T2S1S07,21,8,D,C
T2S1S07,21,9,C,C
T2S1S07,21,10,C,C
T2S1S07,21,11,C,C
T2S1S07,21,12,C,C
T2S1S07,21,13,C,C
T2S1S07,22,1,C,C
T2S1S07,22,2,C,C
T2S1S07,22,3,C,C
T2S1S07,22,4,C,C
T2S1S07,22,5,C,C
T2S1S07,22,6,C,C
T2S1S07,22,7,C,C
T2S1S07,22,8,C,C
